,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8440860215053764,0.8978494623655914,0.8494623655913979,0.9086021505376344,0.9731182795698925,0.9247311827956989
FOLD 2,0.8021390374331551,0.9037433155080213,0.8021390374331551,0.8823529411764706,0.9625668449197861,0.9358288770053476
FOLD 3,0.8181818181818182,0.8663101604278075,0.8181818181818182,0.8823529411764706,0.9732620320855615,0.9625668449197861
FOLD 4,0.8235294117647058,0.9251336898395722,0.8235294117647058,0.9144385026737968,0.946524064171123,0.9090909090909091
FOLD 5,0.8181818181818182,0.9037433155080213,0.8235294117647058,0.9037433155080213,0.9679144385026738,0.93048128342246
FOLD 6,0.8235294117647058,0.8983957219251337,0.8235294117647058,0.8983957219251337,0.9893048128342246,0.9037433155080213
FOLD 7,0.839572192513369,0.9090909090909091,0.8342245989304813,0.8983957219251337,0.9572192513368984,0.9679144385026738
FOLD 8,0.824468085106383,0.9148936170212766,0.8404255319148937,0.8936170212765957,0.9680851063829787,0.9627659574468085
FOLD 9,0.7872340425531915,0.9202127659574468,0.7872340425531915,0.8882978723404256,0.973404255319149,0.9042553191489362
FOLD 10,0.8191489361702128,0.8776595744680851,0.8085106382978723,0.8936170212765957,0.9840425531914894,0.9361702127659575
MEAN,0.8200070775174737,0.9017032532111866,0.8210766268196927,0.8963813209816278,0.9695441638313778,0.9337548340606598
