,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8692493946731235,0.9491525423728814,0.8692493946731235,0.8740920096852299,0.0,0.9636803874092009
FOLD 2,0.8498789346246973,0.9249394673123488,0.8498789346246973,0.8523002421307506,0.0,0.937046004842615
FOLD 3,0.8574879227053142,0.9347826086956522,0.855072463768116,0.8695652173913043,0.0,0.9468599033816425
FOLD 4,0.8599033816425121,0.92512077294686,0.855072463768116,0.8671497584541062,0.0,0.9347826086956522
FOLD 5,0.8574879227053142,0.9130434782608696,0.8574879227053142,0.8623188405797102,0.0,0.9251207729468599
FOLD 6,0.855072463768116,0.9106280193236715,0.8454106280193237,0.8599033816425121,0.0,0.9347826086956522
FOLD 7,0.8671497584541062,0.9347826086956522,0.8671497584541062,0.8647342995169082,0.0,0.9444444444444444
FOLD 8,0.8526570048309179,0.9299516908212561,0.8599033816425121,0.8840579710144928,0.0,0.9444444444444444
FOLD 9,0.8554216867469879,0.927710843373494,0.8530120481927711,0.8578313253012049,0.0,0.944578313253012
FOLD 10,0.8578313253012049,0.9204819277108434,0.8626506024096385,0.8843373493975903,0.0,0.946987951807229
MEAN,0.8582139795452294,0.9270593959513528,0.8574887598257719,0.867629039511381,0.0,0.9422727439920753
